Source,Device Category,Hour Index,User Type,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Transactions,Revenue
bing,tablet,000065,New Visitor,2,0.00%,3.50,00:01:11,0,$0.00
bing,tablet,000066,Returning Visitor,2,50.00%,4.50,00:05:42,0,$0.00
bing,tablet,000068,Returning Visitor,2,50.00%,3.00,00:01:44,0,$0.00
bing,tablet,000069,New Visitor,2,0.00%,11.50,00:13:53,0,$0.00
bing,tablet,000075,Returning Visitor,2,0.00%,3.00,00:05:18,0,$0.00
bing,tablet,000077,New Visitor,2,50.00%,1.50,00:01:06,0,$0.00
bing,tablet,000078,New Visitor,2,50.00%,2.00,00:06:55,0,$0.00
bing,tablet,000079,New Visitor,2,100.00%,1.00,00:00:00,0,$0.00
bing,tablet,000079,Returning Visitor,2,0.00%,15.50,00:03:50,0,$0.00
bing,tablet,000080,New Visitor,2,100.00%,1.00,00:00:00,0,$0.00
bing,tablet,000080,Returning Visitor,2,50.00%,8.50,00:02:40,0,$0.00
bing,tablet,000090,Returning Visitor,2,0.00%,8.00,00:06:31,0,$0.00
bing,tablet,000093,Returning Visitor,2,50.00%,7.00,00:13:44,0,$0.00
bing,tablet,000096,New Visitor,2,50.00%,2.50,00:00:53,0,$0.00
bing,tablet,000097,New Visitor,2,50.00%,6.00,00:02:54,0,$0.00
bing,tablet,000102,Returning Visitor,2,0.00%,4.00,00:02:04,0,$0.00
bing,tablet,000105,Returning Visitor,2,0.00%,5.50,00:01:59,0,$0.00
bing,tablet,000107,New Visitor,2,0.00%,11.00,00:01:24,0,$0.00
bing,tablet,000107,Returning Visitor,2,0.00%,12.50,00:07:08,0,$0.00
bing,tablet,000108,Returning Visitor,2,50.00%,4.00,00:00:55,0,$0.00
bing,tablet,000112,New Visitor,2,0.00%,4.00,00:04:30,0,$0.00
bing,tablet,000118,New Visitor,2,0.00%,6.50,00:03:44,0,$0.00
bing,tablet,000124,New Visitor,2,0.00%,6.00,00:02:59,0,$0.00
bing,tablet,000126,New Visitor,2,50.00%,2.00,00:00:11,0,$0.00
bing,tablet,000127,New Visitor,2,0.00%,5.50,00:05:50,0,$0.00
bing,tablet,000135,New Visitor,2,100.00%,1.00,00:00:00,0,$0.00
bing,tablet,000143,New Visitor,2,50.00%,1.50,00:00:06,0,$0.00
bing,tablet,000144,New Visitor,2,50.00%,2.00,00:00:22,0,$0.00
bing,tablet,000151,Returning Visitor,2,0.00%,18.00,00:05:03,0,$0.00
bing,tablet,000152,Returning Visitor,2,0.00%,3.50,00:01:02,0,$0.00
bing,tablet,000154,New Visitor,2,50.00%,4.00,00:04:40,0,$0.00
bing,tablet,000155,Returning Visitor,2,100.00%,1.00,00:00:00,0,$0.00
bing,tablet,000157,Returning Visitor,2,50.00%,10.00,00:03:41,0,$0.00
bing,tablet,000162,Returning Visitor,2,50.00%,2.00,00:01:29,0,$0.00
Bullet Vibrators,mobile,000133,Returning Visitor,2,50.00%,4.00,00:07:39,0,$0.00
Clitoral Vibrators,mobile,000032,New Visitor,2,0.00%,3.50,00:01:20,0,$0.00
duckduckgo.com,desktop,000150,New Visitor,2,100.00%,1.00,00:00:00,0,$0.00
duckduckgo.com,mobile,000141,New Visitor,2,50.00%,2.50,00:01:17,0,$0.00
duckduckgo.com,tablet,000004,New Visitor,2,50.00%,2.50,00:01:19,0,$0.00
FLOWS - BOD - SPLIT TEST - 2,desktop,000084,New Visitor,2,50.00%,2.00,00:00:26,0,$0.00
FLOWS - BOD - SPLIT TEST - 2,desktop,000085,Returning Visitor,2,0.00%,17.00,00:28:20,0,$0.00
FLOWS - BOD - SPLIT TEST - 2,mobile,000000,Returning Visitor,2,50.00%,4.00,00:02:39,0,$0.00
FLOWS - BOD - SPLIT TEST - 2,mobile,000013,New Visitor,2,0.00%,1.50,00:28:53,0,$0.00
FLOWS - BOD - SPLIT TEST - 2,mobile,000013,Returning Visitor,2,100.00%,1.00,00:00:00,0,$0.00
FLOWS - BOD - SPLIT TEST - 2,mobile,000015,New Visitor,2,100.00%,1.00,00:00:00,0,$0.00
FLOWS - BOD - SPLIT TEST - 2,mobile,000015,Returning Visitor,2,0.00%,10.50,00:05:38,0,$0.00
FLOWS - BOD - SPLIT TEST - 2,mobile,000036,New Visitor,2,0.00%,2.50,00:01:09,0,$0.00
FLOWS - BOD - SPLIT TEST - 2,mobile,000041,Returning Visitor,2,50.00%,2.50,00:01:24,0,$0.00
FLOWS - BOD - SPLIT TEST - 2,mobile,000042,Returning Visitor,2,0.00%,15.50,00:07:37,0,$0.00
FLOWS - BOD - SPLIT TEST - 2,mobile,000051,Returning Visitor,2,0.00%,5.50,00:01:05,0,$0.00
FLOWS - BOD - SPLIT TEST - 2,mobile,000056,Returning Visitor,2,100.00%,1.00,00:00:00,0,$0.00
FLOWS - BOD - SPLIT TEST - 2,mobile,000057,New Visitor,2,0.00%,2.50,00:19:16,0,$0.00
FLOWS - BOD - SPLIT TEST - 2,mobile,000061,Returning Visitor,2,0.00%,5.00,00:01:28,0,$0.00
FLOWS - BOD - SPLIT TEST - 2,mobile,000069,Returning Visitor,2,0.00%,16.50,00:23:35,0,$0.00
FLOWS - BOD - SPLIT TEST - 2,mobile,000075,Returning Visitor,2,50.00%,4.00,00:01:28,0,$0.00
FLOWS - BOD - SPLIT TEST - 2,mobile,000087,New Visitor,2,0.00%,4.00,00:02:22,0,$0.00
FLOWS - BOD - SPLIT TEST - 2,mobile,000088,Returning Visitor,2,50.00%,2.50,00:00:42,0,$0.00
FLOWS - BOD - SPLIT TEST - 2,mobile,000092,Returning Visitor,2,50.00%,12.00,00:07:36,0,$0.00
FLOWS - BOD - SPLIT TEST - 2,mobile,000093,Returning Visitor,2,100.00%,1.00,00:00:00,0,$0.00
FLOWS - BOD - SPLIT TEST - 2,mobile,000101,Returning Visitor,2,0.00%,9.50,00:12:17,0,$0.00
FLOWS - BOD - SPLIT TEST - 2,mobile,000102,Returning Visitor,2,50.00%,14.00,00:15:10,0,$0.00
FLOWS - BOD - SPLIT TEST - 2,mobile,000111,Returning Visitor,2,0.00%,5.50,00:06:51,0,$0.00
FLOWS - BOD - SPLIT TEST - 2,mobile,000113,Returning Visitor,2,0.00%,4.00,00:03:41,0,$0.00
FLOWS - BOD - SPLIT TEST - 2,mobile,000116,Returning Visitor,2,50.00%,3.00,00:02:18,0,$0.00
FLOWS - BOD - SPLIT TEST - 2,mobile,000117,Returning Visitor,2,0.00%,34.50,00:35:10,0,$0.00
FLOWS - BOD - SPLIT TEST - 2,mobile,000123,Returning Visitor,2,50.00%,10.00,00:01:43,0,$0.00
FLOWS - BOD - SPLIT TEST - 2,mobile,000132,Returning Visitor,2,50.00%,6.50,00:03:48,0,$0.00
FLOWS - BOD - SPLIT TEST - 2,mobile,000147,Returning Visitor,2,50.00%,3.00,00:01:58,0,$0.00
FLOWS - BOD - SPLIT TEST - 2,mobile,000150,Returning Visitor,2,50.00%,14.50,00:16:17,0,$0.00
FLOWS - BOD - SPLIT TEST - 2,mobile,000152,Returning Visitor,2,0.00%,9.50,00:02:02,0,$0.00
FLOWS - BOD - SPLIT TEST - 2,mobile,000156,New Visitor,2,0.00%,4.00,00:15:45,0,$0.00
FLOWS - BOD - SPLIT TEST - 2,mobile,000163,Returning Visitor,2,0.00%,5.50,00:03:38,0,$0.00
google,desktop,000020,Returning Visitor,2,0.00%,2.00,00:00:42,0,$0.00
google,desktop,000022,Returning Visitor,2,50.00%,4.50,00:01:13,0,$0.00
google,desktop,000025,New Visitor,2,100.00%,1.00,00:00:00,0,$0.00
google,desktop,000030,Returning Visitor,2,0.00%,42.50,00:02:23,1,$173.94
google,desktop,000032,Returning Visitor,2,50.00%,10.00,00:06:04,0,$0.00
google,desktop,000049,Returning Visitor,2,100.00%,1.00,00:00:00,0,$0.00
google,desktop,000053,Returning Visitor,2,0.00%,7.00,00:02:59,0,$0.00
google,desktop,000054,Returning Visitor,2,100.00%,1.00,00:00:00,0,$0.00
google,desktop,000072,Returning Visitor,2,100.00%,1.00,00:00:00,0,$0.00
google,desktop,000074,Returning Visitor,2,0.00%,4.00,00:02:47,0,$0.00
google,desktop,000080,Returning Visitor,2,0.00%,3.00,00:00:47,0,$0.00
google,desktop,000095,Returning Visitor,2,0.00%,8.50,00:00:13,0,$0.00
google,desktop,000097,Returning Visitor,2,100.00%,1.00,00:00:00,0,$0.00
google,desktop,000100,Returning Visitor,2,50.00%,1.50,00:01:48,0,$0.00
google,desktop,000101,Returning Visitor,2,0.00%,4.00,00:00:42,0,$0.00
google,desktop,000102,Returning Visitor,2,50.00%,14.00,00:05:57,1,$54.98
google,desktop,000103,Returning Visitor,2,50.00%,1.50,00:00:30,0,$0.00
google,desktop,000124,Returning Visitor,2,50.00%,3.00,00:06:26,0,$0.00
google,desktop,000148,Returning Visitor,2,50.00%,7.50,00:04:30,0,$0.00
google,tablet,000021,Returning Visitor,2,100.00%,14.00,00:00:00,0,$0.00
google,tablet,000023,New Visitor,2,100.00%,1.00,00:00:00,0,$0.00
google,tablet,000030,Returning Visitor,2,0.00%,3.00,00:01:13,0,$0.00
google,tablet,000069,Returning Visitor,2,0.00%,6.00,00:10:29,0,$0.00
google,tablet,000070,Returning Visitor,2,50.00%,2.50,00:03:57,0,$0.00
google,tablet,000081,Returning Visitor,2,0.00%,3.00,00:01:05,0,$0.00
google,tablet,000082,Returning Visitor,2,0.00%,3.00,00:00:43,0,$0.00
google,tablet,000095,Returning Visitor,2,0.00%,17.50,00:11:58,0,$0.00
google,tablet,000096,Returning Visitor,2,50.00%,4.00,00:03:38,0,$0.00
google,tablet,000099,Returning Visitor,2,50.00%,1.50,00:01:12,0,$0.00
google,tablet,000122,New Visitor,2,0.00%,11.50,00:04:00,0,$0.00
google,tablet,000122,Returning Visitor,2,100.00%,1.00,00:00:00,0,$0.00
google,tablet,000124,Returning Visitor,2,0.00%,23.00,00:12:02,1,$70.97
google,tablet,000143,Returning Visitor,2,50.00%,76.00,00:26:13,1,$144.26
google,tablet,000146,Returning Visitor,2,50.00%,1.50,00:00:11,0,$0.00
GOOGLE,desktop,000038,New Visitor,2,100.00%,1.00,00:00:00,0,$0.00
GOOGLE,mobile,000113,Returning Visitor,2,100.00%,1.00,00:00:00,0,$0.00
kik.com,mobile,000141,New Visitor,2,0.00%,2.50,00:11:15,0,$0.00
Luxury Vibrators,mobile,000069,Returning Visitor,2,50.00%,4.00,00:01:30,0,$0.00
m.facebook.com,mobile,000017,New Visitor,2,100.00%,1.00,00:00:00,0,$0.00
m.facebook.com,mobile,000019,New Visitor,2,50.00%,1.00,00:15:45,0,$0.00
m.facebook.com,mobile,000081,New Visitor,2,50.00%,1.50,00:01:22,0,$0.00
m.facebook.com,mobile,000112,New Visitor,2,50.00%,1.50,00:00:00,0,$0.00
mail.google.com,desktop,000016,Returning Visitor,2,50.00%,3.00,00:01:24,0,$0.00
myactivity.google.com,desktop,000161,New Visitor,2,50.00%,2.00,00:01:24,0,$0.00
POST PURCHASE - [1] - BOD - General,mobile,000084,Returning Visitor,2,0.00%,2.50,00:00:52,0,$0.00
POST PURCHASE - [1] - BOD - General,mobile,000161,Returning Visitor,2,50.00%,1.50,00:00:51,0,$0.00
POST PURCHASE - [1] - BOD - General,tablet,000117,Returning Visitor,2,0.00%,6.00,00:25:44,0,$0.00
results.searchlock.com,desktop,000059,Returning Visitor,2,0.00%,2.00,00:00:09,0,$0.00
results.searchlock.com,desktop,000061,New Visitor,2,0.00%,18.50,00:12:58,0,$0.00
searchencrypt.com,desktop,000130,New Visitor,2,0.00%,6.50,00:07:31,0,$0.00
simplipleasure.aftership.com,desktop,000017,Returning Visitor,2,0.00%,9.00,00:06:51,0,$0.00
simplipleasure.aftership.com,desktop,000057,Returning Visitor,2,0.00%,10.50,00:19:15,0,$0.00
stamped.io,mobile,000035,Returning Visitor,2,50.00%,15.50,00:07:14,0,$0.00
stamped.io,mobile,000040,Returning Visitor,2,50.00%,4.50,00:02:31,0,$0.00
stamped.io,mobile,000055,Returning Visitor,2,0.00%,7.50,00:09:07,0,$0.00
stamped.io,mobile,000056,Returning Visitor,2,0.00%,6.50,00:03:00,1,$84.99
start.att.net,mobile,000066,New Visitor,2,50.00%,3.00,00:01:22,0,$0.00
yahoo,desktop,000003,New Visitor,2,100.00%,1.00,00:00:00,0,$0.00
yahoo,desktop,000008,New Visitor,2,0.00%,2.00,00:00:24,0,$0.00
yahoo,desktop,000012,New Visitor,2,0.00%,5.00,00:04:06,0,$0.00
yahoo,desktop,000014,New Visitor,2,50.00%,12.50,00:08:36,0,$0.00
yahoo,desktop,000015,New Visitor,2,100.00%,1.00,00:00:00,0,$0.00
yahoo,desktop,000018,New Visitor,2,0.00%,4.00,00:02:55,0,$0.00
yahoo,desktop,000024,New Visitor,2,0.00%,9.00,00:05:17,0,$0.00
yahoo,desktop,000030,New Visitor,2,50.00%,10.00,00:03:19,0,$0.00
yahoo,desktop,000035,New Visitor,2,50.00%,2.00,00:00:40,0,$0.00
yahoo,desktop,000036,New Visitor,2,50.00%,5.00,00:02:59,0,$0.00
yahoo,desktop,000038,New Visitor,2,50.00%,1.50,00:00:08,0,$0.00
yahoo,desktop,000039,New Visitor,2,0.00%,3.50,00:19:44,0,$0.00
yahoo,desktop,000040,New Visitor,2,50.00%,17.00,00:00:07,0,$0.00
yahoo,desktop,000054,New Visitor,2,50.00%,2.00,00:00:56,0,$0.00
yahoo,desktop,000058,New Visitor,2,50.00%,7.50,00:09:28,0,$0.00
yahoo,desktop,000059,New Visitor,2,50.00%,1.50,00:00:50,0,$0.00
yahoo,desktop,000061,New Visitor,2,100.00%,1.00,00:00:00,0,$0.00
yahoo,desktop,000064,New Visitor,2,0.00%,9.50,00:01:46,0,$0.00
yahoo,desktop,000071,New Visitor,2,100.00%,1.00,00:00:00,0,$0.00
yahoo,desktop,000077,New Visitor,2,100.00%,1.00,00:00:00,0,$0.00
yahoo,desktop,000080,New Visitor,2,0.00%,10.00,00:09:02,0,$0.00
yahoo,desktop,000082,New Visitor,2,0.00%,6.00,00:08:50,0,$0.00
yahoo,desktop,000086,New Visitor,2,50.00%,1.50,00:00:13,0,$0.00
yahoo,desktop,000106,New Visitor,2,0.00%,11.50,00:09:25,0,$0.00
yahoo,desktop,000109,Returning Visitor,2,100.00%,1.00,00:00:00,0,$0.00
yahoo,desktop,000114,New Visitor,2,50.00%,1.50,00:00:17,0,$0.00
yahoo,desktop,000117,New Visitor,2,0.00%,5.50,00:02:51,0,$0.00
yahoo,desktop,000130,New Visitor,2,50.00%,6.50,00:06:41,0,$0.00
yahoo,desktop,000131,New Visitor,2,0.00%,3.00,00:01:54,0,$0.00
yahoo,desktop,000134,New Visitor,2,0.00%,4.00,00:04:41,0,$0.00
yahoo,desktop,000136,New Visitor,2,50.00%,2.50,00:00:51,0,$0.00
yahoo,desktop,000138,New Visitor,2,0.00%,2.50,00:22:03,0,$0.00
yahoo,desktop,000140,New Visitor,2,50.00%,1.50,00:00:36,0,$0.00
yahoo,desktop,000141,New Visitor,2,100.00%,1.00,00:00:00,0,$0.00
yahoo,desktop,000155,New Visitor,2,0.00%,8.00,00:05:35,0,$0.00
yahoo,desktop,000159,New Visitor,2,50.00%,2.50,00:01:07,0,$0.00
yahoo,desktop,000161,New Visitor,2,0.00%,4.50,00:07:19,0,$0.00
yahoo,desktop,000162,New Visitor,2,0.00%,8.50,00:16:29,0,$0.00
yahoo,desktop,000167,New Visitor,2,0.00%,19.50,00:27:02,0,$0.00
yahoo,mobile,000006,New Visitor,2,0.00%,5.00,00:06:33,0,$0.00
yahoo,mobile,000007,New Visitor,2,100.00%,1.00,00:00:00,0,$0.00
yahoo,mobile,000007,Returning Visitor,2,0.00%,18.00,00:13:46,0,$0.00
yahoo,mobile,000021,New Visitor,2,50.00%,2.00,00:01:20,0,$0.00
yahoo,mobile,000033,New Visitor,2,50.00%,2.00,00:00:42,0,$0.00
yahoo,mobile,000036,New Visitor,2,0.00%,5.50,00:03:19,0,$0.00
yahoo,mobile,000041,New Visitor,2,0.00%,2.50,00:01:10,0,$0.00
yahoo,mobile,000058,New Visitor,2,50.00%,1.00,00:00:41,0,$0.00
yahoo,mobile,000061,New Visitor,2,50.00%,6.50,00:04:29,0,$0.00
yahoo,mobile,000069,New Visitor,2,0.00%,6.50,00:05:48,0,$0.00
yahoo,mobile,000075,New Visitor,2,0.00%,2.00,00:01:24,0,$0.00
yahoo,mobile,000076,Returning Visitor,2,0.00%,4.50,00:03:23,0,$0.00
yahoo,mobile,000089,New Visitor,2,0.00%,7.00,00:01:55,0,$0.00
yahoo,mobile,000090,Returning Visitor,2,50.00%,4.00,00:02:24,0,$0.00
yahoo,mobile,000107,New Visitor,2,0.00%,7.50,00:02:28,0,$0.00
yahoo,mobile,000109,New Visitor,2,0.00%,6.50,00:05:17,0,$0.00
yahoo,mobile,000110,New Visitor,2,0.00%,5.00,00:02:14,0,$0.00
yahoo,mobile,000113,New Visitor,2,50.00%,5.00,00:18:31,0,$0.00
yahoo,mobile,000115,New Visitor,2,0.00%,2.50,00:01:34,0,$0.00
yahoo,mobile,000118,New Visitor,2,0.00%,12.50,00:08:13,0,$0.00
yahoo,mobile,000120,New Visitor,2,0.00%,4.00,00:01:02,0,$0.00
yahoo,mobile,000131,New Visitor,2,0.00%,3.50,00:04:21,0,$0.00
yahoo,mobile,000136,New Visitor,2,50.00%,19.00,00:08:49,0,$0.00
yahoo,mobile,000139,New Visitor,2,0.00%,3.50,00:01:33,0,$0.00
yahoo,mobile,000141,New Visitor,2,0.00%,4.00,00:02:04,0,$0.00
yahoo,mobile,000152,New Visitor,2,100.00%,1.00,00:00:00,0,$0.00
yahoo,mobile,000154,New Visitor,2,50.00%,4.00,00:02:00,0,$0.00
yahoo,mobile,000160,New Visitor,2,50.00%,9.00,00:00:57,0,$0.00
yahoo,mobile,000161,New Visitor,2,50.00%,4.50,00:03:50,0,$0.00
yahoo,mobile,000166,New Visitor,2,50.00%,3.50,00:12:44,0,$0.00
yahoo,tablet,000007,New Visitor,2,50.00%,2.00,00:00:15,0,$0.00
yahoo,tablet,000022,New Visitor,2,50.00%,2.00,00:01:10,0,$0.00
yahoo,tablet,000038,New Visitor,2,0.00%,3.00,00:00:32,0,$0.00
yahoo,tablet,000041,New Visitor,2,50.00%,8.00,00:05:04,0,$0.00
yahoo,tablet,000061,New Visitor,2,0.00%,7.00,00:07:52,0,$0.00
yahoo,tablet,000086,New Visitor,2,0.00%,5.00,00:02:10,0,$0.00
yahoo,tablet,000094,New Visitor,2,50.00%,2.00,00:00:53,0,$0.00
yahoo,tablet,000107,New Visitor,2,0.00%,10.50,00:05:50,0,$0.00
yahoo,tablet,000129,New Visitor,2,50.00%,14.00,00:11:44,1,$40.97
yahoo,tablet,000138,New Visitor,2,0.00%,7.50,00:06:02,0,$0.00
(direct),desktop,000001,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),desktop,000004,New Visitor,1,0.00%,39.00,00:11:41,1,$146.94
(direct),desktop,000004,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),desktop,000007,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),desktop,000009,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),desktop,000010,Returning Visitor,1,0.00%,6.00,00:09:35,0,$0.00
(direct),desktop,000012,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),desktop,000012,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),desktop,000013,New Visitor,1,0.00%,9.00,00:03:43,0,$0.00
(direct),desktop,000019,Returning Visitor,1,0.00%,22.00,01:43:47,0,$0.00
(direct),desktop,000020,Returning Visitor,1,0.00%,48.00,00:04:00,0,$0.00
(direct),desktop,000022,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),desktop,000023,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),desktop,000023,Returning Visitor,1,0.00%,10.00,00:03:02,0,$0.00
(direct),desktop,000025,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),desktop,000026,New Visitor,1,0.00%,8.00,00:10:14,0,$0.00
(direct),desktop,000028,New Visitor,1,0.00%,2.00,00:06:32,0,$0.00
(direct),desktop,000030,Returning Visitor,1,0.00%,4.00,00:11:21,0,$0.00
(direct),desktop,000031,Returning Visitor,1,0.00%,20.00,00:01:01,0,$0.00
(direct),desktop,000033,Returning Visitor,1,0.00%,2.00,00:00:02,1,$22.97
(direct),desktop,000034,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),desktop,000036,New Visitor,1,0.00%,4.00,00:03:01,0,$0.00
(direct),desktop,000039,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),desktop,000040,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),desktop,000041,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),desktop,000041,Returning Visitor,1,0.00%,26.00,00:23:22,0,$0.00
(direct),desktop,000047,Returning Visitor,1,0.00%,8.00,00:03:18,1,$54.97
(direct),desktop,000048,Returning Visitor,1,0.00%,3.00,00:00:13,0,$0.00
(direct),desktop,000051,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),desktop,000053,Returning Visitor,1,0.00%,9.00,00:03:00,0,$0.00
(direct),desktop,000056,Returning Visitor,1,0.00%,5.00,00:05:46,0,$0.00
(direct),desktop,000058,New Visitor,1,0.00%,4.00,00:01:53,0,$0.00
(direct),desktop,000058,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),desktop,000059,Returning Visitor,1,0.00%,3.00,00:01:04,0,$0.00
(direct),desktop,000062,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),desktop,000064,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),desktop,000066,Returning Visitor,1,0.00%,3.00,00:00:37,0,$0.00
(direct),desktop,000068,New Visitor,1,100.00%,2.00,00:00:00,0,$0.00
(direct),desktop,000070,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),desktop,000074,New Visitor,1,0.00%,20.00,00:00:41,0,$0.00
(direct),desktop,000076,Returning Visitor,1,0.00%,4.00,00:01:43,0,$0.00
(direct),desktop,000078,New Visitor,1,0.00%,18.00,00:03:43,1,$911.41
(direct),desktop,000080,New Visitor,1,0.00%,6.00,00:03:40,0,$0.00
(direct),desktop,000082,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),desktop,000082,Returning Visitor,1,0.00%,13.00,00:05:48,0,$0.00
(direct),desktop,000083,Returning Visitor,1,0.00%,16.00,00:08:25,0,$0.00
(direct),desktop,000084,Returning Visitor,1,0.00%,9.00,00:03:50,0,$0.00
(direct),desktop,000085,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),desktop,000085,Returning Visitor,1,0.00%,6.00,00:40:08,0,$0.00
(direct),desktop,000086,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),desktop,000087,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),desktop,000088,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),desktop,000094,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),desktop,000099,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),desktop,000101,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),desktop,000102,Returning Visitor,1,0.00%,7.00,00:03:05,0,$0.00
(direct),desktop,000104,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),desktop,000105,Returning Visitor,1,0.00%,2.00,00:02:31,0,$0.00
(direct),desktop,000107,New Visitor,1,0.00%,2.00,00:00:21,0,$0.00
(direct),desktop,000107,Returning Visitor,1,0.00%,2.00,00:00:20,0,$0.00
(direct),desktop,000108,Returning Visitor,1,0.00%,2.00,00:01:56,0,$0.00
(direct),desktop,000112,Returning Visitor,1,0.00%,17.00,00:00:23,0,$0.00
(direct),desktop,000114,New Visitor,1,0.00%,14.00,00:00:49,0,$0.00
(direct),desktop,000116,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),desktop,000117,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),desktop,000121,New Visitor,1,100.00%,16.00,00:00:00,0,$0.00
(direct),desktop,000122,New Visitor,1,0.00%,2.00,00:00:00,0,$0.00
(direct),desktop,000123,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),desktop,000123,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),desktop,000125,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),desktop,000126,Returning Visitor,1,0.00%,4.00,00:04:35,0,$0.00
(direct),desktop,000130,New Visitor,1,0.00%,7.00,00:00:00,0,$0.00
(direct),desktop,000132,Returning Visitor,1,0.00%,11.00,00:02:13,0,$0.00
(direct),desktop,000133,Returning Visitor,1,0.00%,14.00,00:18:33,0,$0.00
(direct),desktop,000136,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),desktop,000137,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),desktop,000140,New Visitor,1,0.00%,34.00,00:13:21,0,$0.00
(direct),desktop,000142,Returning Visitor,1,0.00%,23.00,00:30:41,0,$0.00
(direct),desktop,000143,New Visitor,1,0.00%,4.00,00:00:08,0,$0.00
(direct),desktop,000144,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),desktop,000146,New Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),desktop,000149,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),desktop,000153,New Visitor,1,0.00%,8.00,00:06:06,0,$0.00
(direct),desktop,000153,Returning Visitor,1,0.00%,8.00,00:47:52,0,$0.00
(direct),desktop,000154,Returning Visitor,1,100.00%,2.00,00:00:00,0,$0.00
(direct),desktop,000157,Returning Visitor,1,0.00%,4.00,00:00:09,0,$0.00
(direct),desktop,000159,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),desktop,000163,Returning Visitor,1,0.00%,4.00,00:00:54,0,$0.00
(direct),desktop,000164,New Visitor,1,100.00%,13.00,00:00:00,0,$0.00
(direct),desktop,000164,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),mobile,000001,Returning Visitor,1,0.00%,1.00,00:07:24,0,$0.00
(direct),mobile,000002,Returning Visitor,1,100.00%,19.00,00:00:00,0,$0.00
(direct),mobile,000004,Returning Visitor,1,0.00%,3.00,00:00:21,0,$0.00
(direct),mobile,000010,Returning Visitor,1,100.00%,2.00,00:00:00,0,$0.00
(direct),mobile,000026,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),mobile,000030,Returning Visitor,1,0.00%,5.00,00:13:09,0,$0.00
(direct),mobile,000042,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),mobile,000047,Returning Visitor,1,0.00%,2.00,00:01:09,0,$0.00
(direct),mobile,000050,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),mobile,000051,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
(direct),mobile,000062,Returning Visitor,1,0.00%,2.00,00:00:00,0,$0.00
(direct),mobile,000063,Returning Visitor,1,0.00%,6.00,00:04:34,0,$0.00
(direct),mobile,000071,Returning Visitor,1,100.00%,1.00,00:00:00,0,$0.00
